Player,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,State/Province,Top_25_player,G.1,MP.1,Pos_C,Pos_F,Pos_F-C,Pos_F-G,Pos_G,Pos_G-F,Pos_SF-SG,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_CON,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_LAS,Team_LVA,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_NYL,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_SEA,Team_TOR,Team_TOT,Team_UTA,Team_WAS,Team Name_Atlanta Dream,Team Name_Atlanta Hawks,Team Name_Boston Celtics,Team Name_Brooklyn Nets,Team Name_Charlotte Hornets,Team Name_Chicago Bulls,Team Name_Chicago Sky,Team Name_Cleveland Cavaliers,Team Name_Connecticut Sun,Team Name_Dallas Mavericks,Team Name_Dallas Wings,Team Name_Denver Nuggets,Team Name_Detroit Pistons,Team Name_Golden State Warriors,Team Name_Houston Rockets,Team Name_Indiana Fever,Team Name_Indiana Pacers,Team Name_Las Vegas Aces,Team Name_Los Angeles Clippers,Team Name_Los Angeles Lakers,Team Name_Los Angeles Sparks,Team Name_Memphis Grizzlies,Team Name_Miami Heat,Team Name_Milwaukee Bucks,Team Name_Minnesota Lynx,Team Name_Minnesota Timberwolves,Team Name_New Orleans Pelicans,Team Name_New York Knicks,Team Name_New York Liberty,Team Name_Oklahoma City Thunder,Team Name_Orlando Magic,Team Name_Philadelphia 76ers,Team Name_Phoenix Mercury,Team Name_Phoenix Suns,Team Name_Portland Trail Blazers,Team Name_Sacramento Kings,Team Name_San Antonio Spurs,Team Name_Seattle Storm,Team Name_Toronto Raptors,Team Name_Utah Jazz,Team Name_Washington Mystics,Team Name_Washington Wizards,City_Atlanta,City_Boston,City_Brooklyn,City_Charlotte,City_Chicago,City_Cleveland,City_Connecticut,City_Dallas,City_Denver,City_Detroit,City_Houston,City_Indiana,City_Indianapolis,City_Las Vegas,City_Los Angeles,City_Memphis,City_Miami,City_Milwaukee,City_Minneapolis,City_Minnesota,City_New Orleans,City_New York,City_New York City,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Phoenix,City_Portland,City_Sacramento,City_Salt Lake City,City_San Antonio,City_San Francisco,City_Seattle,City_Toronto,City_Washington,League_NBA,League_WNBA,Playstyle_Cluster,PER
Pete Nance,-1.0511705985613786,-0.7325777283989076,-0.763161317359788,-1.2384661073937566,-1.2190875562681978,-2.116965286362879,-0.781313208891774,-1.0513443405021161,4.519685378263865,-1.1386101611768373,-1.037601225767967,-3.2261691372017314,-0.9924257171376073,-0.8380400816886502,-3.511436804181276,-1.12289049869088,-1.302296312793327,-0.6216307326813004,-0.901242525993021,-0.9239916103508831,-1.284679822141515,-1.5756559298541972,-1.1971186370588356,Ohio,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.628860153177735
Andrew Nembhard,1.768972437049055,1.6703201409110833,-0.6966261184582202,0.49321389813908284,0.3504048310862107,0.6115195196822029,-0.11737739578313075,0.16680645097250144,0.3859690975614851,0.5147218958203753,0.3712254513005577,0.6201116024369753,-0.41767940018032895,-0.4988204194189952,0.33299248179072666,-0.4047370806572339,-0.22089817696289815,1.356651936182985,0.92840237926812,-0.3372236073198396,0.5327190280437123,0.6854723631846018,0.1294342822629055,Indiana,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0.5639391216172733
Aaron Nesmith,1.956981972756417,1.6703201409110833,-0.6883092185955242,0.7740268720092733,0.6006137624035803,0.59503320665474,0.7060459696987551,1.2326883935127915,0.7845544932124144,0.22966464461395927,0.06495878237261754,0.7150814972428693,0.23917353348513204,0.24746283757424561,0.2230150270925225,0.16978565376968308,0.03808739436197828,-0.21872808871893448,0.5392141047132777,0.47829952495512323,-0.24616619346424223,2.1928912252104675,0.5816682320316808,Indiana,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0.4917368738675091
Georges Niang,2.427005812024823,-0.2213228625882712,-0.7049430183209161,0.35280741120398784,0.3504048310862107,0.20760485050936603,0.6234149042215036,1.3342009594690099,0.508116234938383,-0.22642695731630622,-0.3331878872337047,0.6540294220105088,-0.4997860168885116,-0.5666643518729263,0.5529473911871344,-0.6919984478706924,-0.11960480647982231,-0.2993086175114077,-0.3610712894781592,-0.5233370002634529,-0.24616619346424223,0.9367088401889125,0.15958321224749067,Ohio,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.2760522706002992
Daishen Nix,-0.7221539110734947,-0.7325777283989076,-0.763469350688036,-1.0044552958352648,-1.03711742440102,-0.4023887315067551,-0.8313098015065847,-0.5437815107210254,0.3602539107452961,-1.024587260694271,-1.068227892660761,-0.316020217792551,-0.8282124837212421,-0.7701961492347191,-1.1206225716116227,-0.9792598150841509,-0.3954577729789469,-1.1633815055801215,-0.9384294141272433,-0.41428414840352273,-1.0250514149721968,-1.8268924068585084,-0.9860761271667404,Minnesota,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.2751750269731543
Zeke Nnaji,1.2989485977806494,-0.7325777283989076,-0.743139151023668,-0.7236423219650746,-0.8096547595670477,0.3230090417016052,-0.781313208891774,-0.8990754915677889,-0.23119538602705034,-0.5114842085227221,-0.5475745554832627,0.16561282015162576,-0.41767940018032895,-0.2952886220572022,-0.27427433328196527,0.45704702098314165,-0.5926814090052241,-0.46046967509635406,-0.5411283683164465,0.47829952495512323,-0.7654230078028786,-0.19385530633048692,-0.7750336172746453,Colorado,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.4475843070803314
Jaylen Nowell,-0.8161586789271758,-0.6814522418178439,-0.7228089513593001,-0.06841204960129743,-0.03628169913154214,0.1004438158308582,-0.6885233203618939,0.01453760203817434,-0.5783504080456018,0.11564174413139303,-0.057547885198558614,0.6472458580958022,-0.5818926335966942,-0.5666643518729263,0.20867014169710457,-0.4047370806572339,-0.2484602184391164,-0.4141823742451443,-0.9384294141272433,-0.26016306623615654,-0.7654230078028786,-0.4450917833347979,-0.3227996675058698,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.5656837931343922
Markquis Nowell,-1.3801872860492626,-0.7325777283989076,-0.7613131173903,-1.285268269705455,-1.1735950233014034,-3.493572424156017,-1.402455726085348,-1.102100623480225,-1.9091113257833816,-1.1386101611768373,-0.9150945581967909,-3.2261691372017314,0.6497066170260452,0.3153067700281767,1.2701916609580306,1.7497231734437046,-0.23008552412163755,-0.0736373145474272,1.2395410115006804,-0.41428414840352273,-1.414494025726174,-1.952510645360664,-0.9559271971821555,Ontario,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,-0.022669193541561997
Frank Ntilikina,-1.1921777503419002,-0.7325777283989076,-0.747143584290892,-1.191663945082058,-0.9916248914342256,-2.5785820511318356,-1.1168827637959666,-0.2900000958304801,-1.105511737777476,-1.1386101611768373,-1.1601078933391429,-3.2261691372017314,-0.6639992503048768,-0.7701961492347191,1.2701916609580306,-0.8356291314774217,-0.30358430139155285,-0.8909454578219482,-1.8718453108249242,-0.41428414840352273,-1.154865618556856,-0.9475647373434198,-1.1066718471050807,North Carolina,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.3865024719553527
Jusuf Nurki?,2.144991508463779,3.1529592517619287,-0.6895413519085162,0.6804225473858765,0.48688242998659415,0.7104373978469792,-0.1360900290277031,-0.4930252277429164,-0.3404849299958536,1.0848363982332072,0.9531321222636437,0.5387088354604954,0.8139198504424106,1.2651218243832105,-0.4511945864921198,3.0423993259042676,4.4898164454705976,0.06829170994294965,0.8993282623898524,2.191744356853821,1.5712326567209847,2.1928912252104675,0.3857001871318784,Arizona,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,2.0633012029136144
Jordan Nwora,1.016934294219606,-0.6814522418178439,-0.7314338845502442,-0.02160988728959903,-0.08177423209833663,0.31476588518787385,-0.20289575055101264,0.16680645097250144,0.2509643667764932,-0.11240405683373984,-0.2413078865553226,0.572626655034029,-0.33557278347214625,-0.36313255451113324,0.4573148218843482,-0.4047370806572339,-0.3167200575320731,-0.2993086175114077,-0.1810142106398719,-0.3230096952197376,-0.11635198987958317,-0.8219464988412644,-0.20220394756752974,,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.30740995608408983
Royce O'Neale,2.285998660244301,-0.01682091626401665,-0.6975502184429642,-0.02160988728959903,0.14568843273563561,-0.22103928820466487,0.7886770351760068,1.5879823743595551,0.4695434547140994,-0.7395300094878551,-0.7619612237328208,0.13847856449279886,-0.7461058670130594,-0.7701961492347191,-0.2312396770957115,0.026154970162953865,0.43231789646647983,0.130454202715116,0.1790999470367028,0.2779722199114081,-0.24616619346424223,0.8110906016867575,-0.09668269262148212,,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.420921094674254
